	DHAK_HAK	DHAK_HAJ	DHAK_HAI	DHAK_HAH	DHAK_HAG	DHAK_HAF	DHAK_HAE	DHAK_HAD	DHAK_HAC	DHAK_HAB	DHAK_HAV	DHAK_HAX	DHAK_HAL	DHAK_HAM	DHAK_HAN	DHAK_HAO	DHAK_HAP	DHAK_HAR	DHAK_HAT	DHAK_HAU	DHAK_C22_M	DHAK_C23_M	DHAK_C19_M	DHAK_C2_M	DHAK_C16_M	DHAK_C18_M	DHAK_C14_M	DHAK_C15_M	DHAK_C10_M	DHAK_C13_M	DHAK_C7_M	DHAK_C9_M	DHAK_C5_M	DHAK_C6_M	DHAK_C3_M	DHAK_C4_M	DHAK_C24_M	DHAK_C25_M	DHAK_HA	DHAK_HAA	DHAK_HDF	DHAK_HDE	DHAK_HDB	DHAK_HDA	DHAK_HDD	DHAK_HDC	DHAK_HCY	DHAK_HCW	DHAK_HD	DHAK_HCZ	DHAK_HCD	DHAK_HCB	DHAK_HCA	DHAK_HC	DHAK_HCJ	DHAK_HCI	DHAK_HCH	DHAK_HCF	DHAK_HCL	DHAK_HCK	DHAK_HN	DHAK_HO	DHAK_HL	DHAK_HM	DHAK_HJ	DHAK_HK	DHAK_HG	DHAK_HI	DHAK_HE	DHAK_HF	DHAK_HCU	DHAK_HCV	DHAK_HCQ	DHAK_HCR	DHAK_HCS	DHAK_HCT	DHAK_HCM	DHAK_HCN	DHAK_HCO	DHAK_HCP	DHAK_HBH	DHAK_HBG	DHAK_HB	DHAK_HAZ	DHAK_HBB	DHAK_HBA	DHAK_HBD	DHAK_HBC	DHAK_HBF	DHAK_HBE	DHAK_HZ	DHAK_HY	DHAK_HU	DHAK_HT	DHAK_HW	DHAK_HV	DHAK_HQ	DHAK_HP	DHAK_HS	DHAK_HR	DHAK_HBY	DHAK_HBZ	DHAK_HBK	DHAK_HBL	DHAK_HBI	DHAK_HBJ	DHAK_HBV	DHAK_HBW	DHAK_HBM	DHAK_HBR
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.07343	0.57896	0.37849	0.06343	0.07283	0.01185	0	0.0064	0.02522	0	3.96287	0.98715	0.4897	2.82166	0.01132	3.29911	0.07566	0.0064	0	0	0	0.0026	0.01306	0.12785	0.00922	0	0	0	0	0	0	0.07559	0.02832	0.16237	0.02167	0.00729	0.06022	0.02304	0.3011	0	0	1.96971	0.87758	0.05347	0	8.17192	0.15055	0.56827	0.06683	0.21247	0.37031	0.0544	0.14106	0.03563	0	2.28717	1.84663	4.0085	0.32223	1.79469	0	0	0.03837	0.02476	0	0	0	0	0.26223	0.74335	0.36726	0.05077	0	0	0	0.0882	0.09011	3.93731	0.05991	0.67085	0	2.55705	0.13784	0.30337	0.35128	0.19061	1.85826	0	0.24573	0	0	0.55411	0.3336	0.12569	0	0	0.03841	0.00438	0.14049	0	0	0.0194	2.33463	0.73	1.59445	0	0.02418	2.17195	0	1.10243
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	0.00815	0.54858	0.06211	0.14177	0	0	0.01367	0.75953	0.14485	0.2796	1.26089	0.25745	1.16876	0.49578	0.06653	0.62151	0.15324	0	0.02309	0.13519	0.1809	0.17223	0.3486	0.10603	0	0	0	0.50361	0.34742	0.45935	0.30093	0.23323	0.01771	0.32819	1.07234	4.03514	0.8355	0.12066	0.14255	0.05942	0	0.96696	0.08485	0	1.1394	0.1136	0	0.15613	0.04443	0.37421	0.26981	0.11601	0.34234	0.56269	0.2255	0.40583	0	0.90474	0	0.05275	0	0.2288	0.63764	3.81105	0	0	0.50211	0.51535	0	0.08468	0	0	0	0	0.29327	0.05742	0	1.00421	0	0	2.798	0.89652	0.21714	0.03946	0	0	0.15849	0.20293	0.09754	0.48527	0.08573	3.12452	0.16007	0.13657	0	0.12923	0.04463	0	0.13481	0.09937	0	0.1525	0.38866	0.0471	0.32005	0.12286	0	0	0.30389	0.21785
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	49.97529	0	57.07427	68.72634	79.25584	66.2725	7.45181	20.31421	0	17.15684	2.60472	19.90119	19.62532	14.91021	0	33.95574	73.30719	87.35155	59.6183	0.01455	0	52.93678	65.70787	26.00648	61.2921	38.32882	58.61953	63.80108	42.0815	8.28683	45.24613	27.51062	0	0.12015	62.01991	20.25829	22.14636	41.09766	64.29234	29.26037	0	0	38.36068	4.68134	0	15.00671	32.71178	14.98871	66.16686	1.48052	0	29.12613	3.94451	41.96964	42.83953	0	79.76562	15.51446	78.44498	2.48118	64.46047	77.67894	10.67216	0.17803	74.11093	0	17.02916	40.70869	50.73647	82.62738	14.78296	45.31329	0	43.42763	42.12788	0	74.54815	16.33763	46.17886	1.58242	0	0.62392	55.77533	7.9263	81.69913	56.55961	17.42288	43.80536	4.66679	0	72.34357	4.60103	56.47027	48.92078	0.06181	0.21819	79.41326	44.92051	64.84864	67.02295	0	30.76208	4.27027	47.45081	0	0	0	0.06378	0	36.46686
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	12.18454	0.71656	4.25283	15.80981	2.82498	0.41021	0.00376	9.97387	0	4.37455	1.02104	1.42257	19.3765	0.39426	1.3627	14.53544	1.57367	0.74194	11.51796	0.32636	0.23061	0.38333	7.4144	0.03827	18.06013	1.3613	5.4737	0.40848	0.84776	5.1958	0	3.01219	0.05629	0.83944	12.47849	35.71671	1.08232	0.39256	10.88445	1.26357	0.41173	11.52025	3.05783	5.223	3.59657	0.06407	3.20451	40.02974	2.74644	7.7798	5.07375	2.80872	0	25.01722	7.25029	12.02087	0.51149	16.89464	1.81745	0.19614	0.03559	1.63682	2.09473	0	1.32746	2.75557	4.22423	1.58314	0.01205	0.87663	0	0.00984	2.1344	7.74843	5.64711	0.05352	0.34069	15.81189	0.015	0	0	0	11.07057	1.87808	0.01653	1.13954	11.22998	6.01265	9.69519	0.00077	1.13583	0	0.13002	16.32921	0	0.00442	2.07024	3.88735	2.97832	0.38024	0.38456	3.04577	19.46809	14.08595	0	3.36948	0.16856	0.97628	0.69465	3.28103
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	8.1218	0	0	0	0	0	0	0	0	0	0	0	7.20052	0	0	0	0	0	0.0094	0.01822	0	0	0	0	0	0	5.49856	1.12975	8.73792	0	0	4.4818	0	32.38584	0.05882	0.36763	0	0	0	0	0	0	0	0	0	0	0	0.39374	0	0	0	0	0	0	1.08996	0	0	0	0	0	0	0	0	0	0	0	0	0.82369	11.28094	0	0	0	0	1.06808	36.22049	0	0	0	0	0	0	0	0	0	0.71537	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76816	0	0	0	0	0.02552	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea	7.97897	0	0.02542	0	0.0408	0.2078	0	11.5602	0	2.04488	0	0	4.47591	4.64799	0	17.26673	0.00331	8.08833	0.00555	0	0	0	0	0	0	0	9.44974	0	0	0	0.06673	0	0	0	0	0	0	0	7.92396	0	0	0	0	0.05661	0	0	0	17.44074	22.63915	0	0	0	0	0	0.27708	0	4.46699	0.83435	2.54059	1.31254	11.66243	1.6594	2.3095	0	0.10633	0.20296	0	0.0251	0.01341	7.42774	10.39335	0	0	0.23615	5.6446	0	0	0.78236	0	0.00503	0	0	0	0	0.42627	3.94852	0	8.10335	0	0	3.20593	0	0	0	0	0.01399	0	7.51372	1.72691	6.61358	0	0	0.64995	2.34959	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	5.38201	6.52174	1.74205	3.53179	1.32109	0.36985	1.9735	3.79442	2.65326	5.659	5.33423	15.52037	3.74187	4.97856	1.69595	1.80987	1.8655	0.69176	0.70379	5.59906	9.3172	6.14841	5.37304	3.75976	4.11518	8.24179	3.93866	2.07701	4.49888	7.42695	7.39316	8.2028	8.92811	12.7738	3.71828	3.66704	6.11027	8.41602	0.36911	0.30461	3.91206	6.94209	9.74398	3.10613	14.75912	30.47285	3.11977	5.59935	0.7413	2.62041	5.54531	0.61455	0	8.91232	5.57025	5.14646	4.07243	9.1171	2.11081	4.88253	0.28377	0.60316	1.22987	0	4.35368	2.61419	2.10056	3.04701	0.78918	0.25159	2.25787	9.99499	3.12295	4.87984	3.37778	0.00604	3.60647	9.01636	10.54141	3.44488	9.25226	3.86086	15.99754	1.37979	8.42442	6.9929	22.61278	0.88092	4.4758	0.36859	0.15584	4.10874	1.64895	2.45922	0	0	0.51702	1.30801	1.24183	0.41753	3.59429	0.61973	13.29206	3.78082	12.30191	3.44679	35.905	21.46794	0	10.2398
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified	3.84778	0.10571	0.04483	0.24999	0.8277	0.94984	0.12148	0.79835	1.7119	4.91368	2.46059	0.71496	1.00278	1.44967	0.04102	1.29208	0.24	0.03031	0.95404	5.22065	0.03871	0.85531	0.2063	0.97247	0.45685	1.03368	0.69611	2.19968	4.86283	4.66576	5.34767	2.74561	0.09685	4.69136	1.12722	1.21068	6.51665	1.11455	0.06349	0.2931	0.24062	0.24493	0.80601	7.49759	0.06909	3.94943	0.47344	1.9808	0	2.47399	0.84088	3.60719	2.14998	0.0347	9.94219	0.25025	0.23392	2.15449	0.09484	2.13038	0.05165	0.11757	4.68552	0	0	0.47513	0.50313	0.62237	1.27322	0.23497	0.14633	0.33913	1.95017	10.61093	0.72337	0.06673	0.99792	2.6325	0.17449	11.44311	0.95432	3.71301	0.22937	0	1.78543	0	6.09685	0.16418	11.49079	0	0.02643	0.04193	2.87591	0.98584	0	0	0.05504	0.60273	4.73828	0.15318	0.1034	2.24749	1.12369	1.11018	0.19315	0.20393	2.4722	1.68667	5.30205	1.00192
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	3.01907	0	1.07496	0.96004	0.02022	0.12261	0.09973	1.07156	2.41939	0.37449	14.87585	5.38188	6.75641	7.84077	5.07746	0.42239	0.52479	0.01346	0.71065	4.43827	0	0	0	0.17052	0.07657	0	0.11146	0.83514	2.90827	2.86626	0	0.04406	0.20541	0.20884	0.24144	0.54594	0.59894	0	0.07445	1.71626	0	0.31633	10.46024	1.21913	0.73108	0	0.92696	0	0.02709	0.02681	0	0.04899	0	0.0538	0.54846	3.63303	0.61068	8.96158	0.38931	0.53215	0.11684	0.01756	2.63502	0	0	0.16983	0	0.03329	0.18016	0.3766	0.27096	0.7949	14.58381	0.6722	0	5.8881	1.38652	8.742	0.82716	0.07746	1.84629	0	0.68762	4.9283	2.46446	0.20197	1.47536	0.04585	3.28732	11.02994	0.20374	0.01906	1.20709	2.16825	0	0	0.33839	0.16641	0.86918	0	0	0.03987	0.00643	0	7.4322	0.36137	3.44543	0	1.99711	11.7063
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	1.43485	7.05865	1.93533	0.01156	0	0.12002	0.22675	0.90209	0.47608	0.70347	0.02505	0.18272	1.93124	0	1.59021	0.2972	0	0.55347	0.69867	43.39973	3.43625	1.03885	6.49984	0.20008	0.30732	4.3361	2.83788	0.35836	0	1.25178	2.65459	5.77169	13.23886	1.66829	1.01888	1.6252	3.7355	1.3405	0.06824	0.01676	0.01365	2.26361	0.06513	0.23278	0.21388	0	0.23403	0.87049	0.26678	1.48205	0.88268	0.41936	3.72567	2.20107	3.79428	0	0.19891	0.55493	0.17609	0.08859	0.02866	0.09201	3.41585	0	1.62357	0	0.45583	0	0.36324	0.17049	0.002	0.07669	0.67382	3.92127	0.00855	0	0.67191	0.64882	0.10953	2.51188	9.6194	2.62771	0.43073	0.09385	0.1852	0.31819	5.15968	1.33219	6.48334	0	0	0	0.45112	0.86518	0	0	0.16263	0.00827	0.79519	0.31986	0.01198	0.44641	1.81991	0.1592	0.24086	5.73922	0.2347	1.3448	0	0.06041
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified	1.14836	1.03067	0.09223	0.03674	0	0	0	0.28394	0	0	1.17014	0	1.0743	0	0	0	0	0	0	0	0	0	0.06566	0	0	0	0	0	0	0	0	0	0	0	0.27906	0.17994	0	0	2.1747	0.06683	0	0	2.2336	0.99537	0	0	0	0	0.10026	0	0	0	0	0	0	0	0.02413	0	0.29269	0	0.15044	0.36462	0	0	0	0	0	0	0	0	0.35713	1.58597	0	0	1.11622	0	0.10232	0.04922	1.70348	0.53843	0	0	0	0	0	0.58801	0	0	0	0	0.38766	0.02876	0.87869	0	0.04777	0	0	0.97938	1.20038	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	0.98079	1.29915	0.83266	0.23639	1.26141	0.07028	0.28355	0	0	6.74331	0	1.02564	1.13882	2.17496	0.01593	4.80372	0.47864	0.3716	0.57699	0.6913	3.43652	1.22683	1.41481	0.02114	0.85755	2.24307	2.65014	0.60453	4.27263	3.19189	0.09137	1.88602	12.46098	0.8916	2.67856	1.9806	0.78528	1.87214	0.07464	0.8777	0.08479	3.52768	0.08289	0.09602	0.09146	0.86365	0.06782	0.19049	0.10818	0.5258	0.69251	0.75117	0	0.01166	0.46476	0.12471	0.05495	0.6007	0	0	0.17835	5.84983	0.33547	0.0521	2.4911	0.42305	5.18971	0.26632	0.15033	0.03011	0	0.00939	0.27673	0.54237	0.43228	0.07079	0.01567	0.49034	0.00645	0.05057	0	2.50302	0.59723	0	0.32338	0.05188	0.92538	0.07222	0.80327	0	0.02396	0	0.43747	2.22463	0	0	0.34464	1.74329	0.30942	0.19621	0.10982	0.76014	0.01937	0.61114	0	0.00111	0.45446	0	0	0.12811
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.94215	0	0	0.20133	0	0	0.08945	0.58723	0.04437	0.24514	6.43089	0	1.5501	0.7344	0	2.19747	1.06077	0	4.1705	0.15386	0	0	0.29094	3.71484	0	0	0	0	0	0	0	0	0	0.22198	0.53979	0.39634	0	0	0.32087	7.6351	0.07955	3.1257	0.0604	0.32147	3.16327	0	0	0.11314	0	0	9.40031	0	0.77096	0.05185	0	0.52545	0	0	0.13774	0	0.89093	0.40741	0	19.16103	0	2.54028	19.22096	3.49624	0.1044	0.27311	7.36165	0	0.41834	0.40934	2.75142	2.77573	0.25791	0	0.06771	0	4.12835	0	0	3.57486	0.01144	0	8.14524	0	1.43377	6.58564	0	0	0.1564	0.54501	0.35777	0.62863	0	0	0.67208	0.66331	0	0	0.46171	0	0.87671	36.04907	0	0	0	0.0106
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii	0.71794	0	0	0	0.46057	0	0	0	0	0.24573	0	0.10465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35706	1.84871	0	0	0	0	0	0	0	2.03192	0	0.29215	0.6589	0.46068	0	1.95971	0	1.08053	0	0	0.4124	0	0	0	0	0	0	0	0	0	0	0	0	0.32514	0	0	0	0	0	0.30827	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26999	0	0	0	0	0	0	0	0	0	0	0.02926	0	0	1.41222	0.37702	0.19703	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.55705	2.84177	0.15476	0.06491	0.53939	0.78345	5.03312	0.13742	2.15264	0.13596	0.15586	1.38168	0.02595	0.27979	0.00282	0.08811	0.40981	0	0.04967	0.08614	5.80275	0	0.07514	1.25378	0.02276	2.00807	0.59417	0.72228	0.75424	0.75055	0.51167	3.75192	3.86262	0.82909	0.13287	0	1.57964	0.00145	0.00349	0.23982	33.24255	1.53954	1.00609	0.11047	0	0	1.76844	0.31243	0.00138	0.63149	4.2351	0.58222	0.02104	0.11587	0.35206	0.61166	0.04425	2.12661	0	0.05382	0	0	0.40869	0	0.12445	0.0565	1.95539	1.30208	0.06714	0.0639	0	0	2.13345	0.33028	0	0.08085	0.08234	2.159	0	0.17541	3.65881	0	0.20293	0.00401	0	0	0.20685	0.29326	0	0	0	3.45324	0.05149	0.39118	0	0.00051	0.05129	0	0	0.21287	33.55611	0.57575	0.45743	0.06459	4.01936	0.0448	0.75486	0	29.97544	0.8477
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	0.44877	0.01243	0.06799	0	0	0.00364	0	1.07595	0	0	0.7941	0.12542	0.36857	0	0.14511	0.39063	0.07268	0	0.09233	0.84168	0	0	0	0	0.01863	0	0	0	0	0.06301	0.00466	0.08582	0	0.00756	0.1325	0.21403	0	0	0.01076	0	0	0	0	0	0	0.00883	0.24305	0.12507	0.09682	0.11016	0.02091	0	0	0.00605	0.34114	0.50054	0.1959	0.40727	0	0.03829	0.00575	0.04194	0.18882	0	0.28235	0	0	0	0.09401	0.00924	0	0.01434	0	0.24328	0	0	0.08565	0.49547	0	0	0	0	1.48622	0	0	0	0	0	0	0	0	0	0.01827	0.0205	0	0	0.06648	0.13805	0.0159	0	0	0	0	0.17006	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	0.39237	1.8145	0.1878	0	0.79335	0.41007	1.22029	1.04916	0.41224	0.0537	1.18982	11.44443	0.09728	10.29961	0.05412	0	0	0	0	7.20696	0	4.28393	0.20018	0	0	0	0.5653	0.40263	0	17.32771	18.87244	0.45247	1.718	2.19379	0.32979	1.18754	0.87907	5.52846	0	0.19558	0.59648	2.83465	0.08053	1.01712	3.5608	1.18981	0	5.33952	0	32.18948	0	0.49876	0	0	0.02828	4.02927	0.64966	3.56892	0	0.01871	0	0	0.02888	0	0	0.12416	0	0.30565	0	0	0	0.3342	0	0.05392	0	0.04597	0	3.64652	0.28783	0	0	6.20979	3.02912	0	0.51069	0	0	0.51263	0	0.00911	0	0	0	1.07337	0	0	0	0	0.03358	0	0.65154	0.57146	30.44115	0	0.56795	17.30394	4.39142	0.34291	0	0.09502
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0.38696	0.04967	0.12771	0.31322	0	0	0	0.44109	0.00319	0.92913	1.65316	2.61892	1.48461	0.14891	7.1371	0	0.21322	0	0.31115	0.00353	0	0	0	0.07825	0.04426	0.00457	0.08297	0.02904	0.19586	0.37899	0.45758	0.21078	0	0.1852	0.09599	0.12518	0.15302	0	0	0	0.00199	0.13572	0.13904	0	0	0.15164	0	0.28478	0.0476	1.89376	0.01167	0.21598	0	0.12074	0.7755	0	0.74702	1.38098	0.03882	0	0.37018	0.28772	0.25506	0.1703	0	0.14311	0	0	0	0	0	0	0	1.04016	0	0	0	1.37344	0	0	0.16552	0	0.25761	0.10475	0	0	0.01987	0	0	0	0.31918	0	0.53652	0.28335	0	0	0.04429	0.62769	0.03292	0	0	0.26866	0.29296	0.5716	0	0	0	0.03115	0	0.07032
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae	0.30876	0	0	0	0	0	0.11179	0.18647	0	0.57164	1.15534	0	1.77357	0.92423	0	1.4894	0.23032	0	0.49177	0	0	0	0	0.56049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00045	0	1.17878	0	0.3764	0.14245	0	0	0	0	0	1.88606	0	0.06612	0	0	0.1351	0	0	0	0	0.58679	0.13452	0	0.24472	0	0	4.67356	0	0	0.10197	0.04565	0.00477	0.43705	0	0	0.02426	0	0	0	0	0.31061	0	0	0.3384	0	0	0.0116	0	0.02667	2.94779	0	0	0	0	0	0	0	0	0	0	0	0	1.75299	0	0.7006	9.18074	0.43055	0	0.06384	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis	0.30635	0	0.32867	2.1297	0.00422	0.01338	0	0	0.04464	4.82481	9.69753	0.27876	0.47026	0.73779	1.81974	0.40747	2.5019	0	0.57523	0.29589	0	0	0	0	0.01972	0	0	0.04426	0	0	0	0	0	0	0	0	0.04345	0	0.22493	0.07542	0	0.80787	3.69298	0	0	0	0	0	0	0	0	0	0	0.04796	0	0.8893	0.23874	0.75895	0.58036	0	0.14135	0.36559	0.34199	0.07262	0	0.47734	0	0	0.09714	0.13567	0.04859	2.27877	0.08291	0	0	4.66301	0.12963	0.98676	2.18118	0	0	0	0	2.65097	0.64848	2.56317	0.66342	0	0	0.78722	2.96022	0	0	0.05595	0	0	0.17499	1.03154	0.01032	0	0	0	0	0	0.06299	0	0	0	0	3.64941
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis	0.26924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227	0	0	0	0	0	0	0	0	0.02814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae	0.23849	1.43914	0.01885	0.02489	0.27158	0	0	0	2.15368	0.2295	0	0.05318	0.05137	0	3.83865	0.7297	0.11176	0	0.24713	0.12747	0	1.12602	0.10681	1.60715	0	2.15696	0	0.60295	0.68026	0	0	1.49037	0	0.16592	0.01704	0	0	1.26886	0.18555	0.58897	0	0	0.40663	0	0	0	2.09066	0	0.02829	0.87683	0	1.23361	0.21455	0.0555	0	2.50255	0	0	0	0	0	0	2.1064	0	0	1.68347	0.91591	2.491	0.82806	0.76045	0	0.00976	0	0	0	0	0	0	0	1.04018	0	0	0.57318	0	0	0	0	0.96874	0	0	0	0	0.42499	0.23322	0	0.16733	0.14298	0	0.03549	0.52623	0	1.23052	0.23684	0.03432	0	1.17424	0	1.32897	0	0.4349
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	0.21086	0	0	0	5.14584	0	0	0	0	0	0.18889	0	0	0	0	0	0	0	4.67997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12913	0	0	0	0.97131	0	0	0	0	0	0	0	0	0	0.31169	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.20747	0.04931	0.11832	0.19896	0.71482	0.02299	0.05614	0.0734	1.04572	0	4.84564	0.13358	3.87053	9.11537	0.3888	0.11159	0.09746	0.07368	5.52628	0.2647	0.32495	2.62108	1.20541	0.24372	0.33094	0.97912	0	0.10934	0.21521	0	0.80886	0.03123	0	2.14025	0.87497	1.70841	0.08458	2.73098	0.31578	1.31764	0.2032	2.53159	0	0.22404	9.59813	0.19666	14.87892	1.63405	0.80766	0	2.49889	0	0.43391	0.42775	5.92824	1.71208	0	1.88531	0	0	1.01715	2.83294	0.80517	8.20506	0	0.60732	0.46661	6.46833	0.12146	0.45637	4.24619	0.14376	0	6.06441	0	0.02043	3.72892	1.50188	0.18321	4.73921	2.18433	0.9865	0.04317	47.74905	0.11912	0	0.85183	0.02321	4.21332	1.34589	0	28.36732	0.11899	0.14265	45.70215	29.25401	0.85518	0.54976	0.32675	0.04795	0.24732	0	3.13271	0.47713	0.56438	5.68774	0	12.81368	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_multacida	0.16115	0.44827	0	0	0	0	0	0.26358	0.94761	0	2.50539	0	2.25851	0	0	0	0	0	0.76184	0	0	0	0.16586	0	0	0	0	0	3.44249	0	0	0	0	0.16338	2.38555	1.52812	0	0	3.24661	0.12162	0	0	4.67607	0.03302	0	0	0	0	0	0	0	0	0	2.75927	5.905	4.391	0.08282	0.05167	0	4.32542	0.75274	0.07079	5.72242	0	0	0	0	0	2.47941	0	0.11598	0.39708	0	6.35638	0	0	0.00574	0.11744	0.40571	0.1279	0	0	0.14144	0	0	0.07581	0.47095	0	0	0	2.71213	0	0.01291	0	0	0	0	2.74086	5.12775	0	0	0	0	0	0	0	0	0	0	5.40102
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	0.14587	0.07796	0.24091	0	0.10048	0	0.00644	0.02838	0.00388	0	1.16483	0.99914	0.68695	0.22804	0	0.25923	0	0.0188	0.06819	0	0	0	0	0	0	0.00378	0	0.07898	0	0	0	0	0	0	0.07232	0	0	0	0.07417	0	0	0	0	0.38717	0	0	0	0	3.00419	0	0	0	0	0	0.07166	0.70241	0.29766	2.40944	0.69876	0	0.03207	0.02058	0.35356	0	0	1.28929	0	0	0.01559	0.1596	0	0.00314	0	0.10127	0	0	0	2.14906	0	0.1878	0	0	0	0	0	0.1554	0	0	0	0	0.17346	0	0.32091	0.18189	0	0	0	0.2458	0.35279	0.07771	0	0	0.0731	2.47547	0	0	0.20749	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	0.09962	0.12094	0.11419	0	0.10568	0.03564	0.01777	0	0.05213	0	0	0.07081	0	0.79027	0.05947	3.15362	0	0	0.06822	0.01868	3.6276	0.44942	0	0	0	0.20124	0	0.1197	0.07314	0.716	0.04585	0.00161	0.42067	0	0.02074	0.22392	0.07533	0.5695	0.02686	0	0	0.55591	0.02131	0	0	0	0.66875	0	0.01518	0	1.39469	0.01745	0.02563	0.0054	0	0	0	0.1548	0	0.00715	0	0	1.25641	0	0	0.08519	0.23741	0.03062	0.04381	0.04799	0	0.02385	0.02648	0	0	0	0	0.24465	0.0203	0.17191	1.98586	0.44456	0.01947	0	0	0	0	0.25115	0.8398	0.28385	0	0	0.51701	0.07543	0	0.72101	0.1002	0	0	0	0	0.00519	0.04535	0.03266	0.09806	0.04513	13.23133	0	0.14805	0.01931
